Country,Year,Code,Lung Cancer Per Capita,Emissions Per Capita
Russia,2001,RUS,0.0004163462367177749,1.0376421600569877e-05
Russia,2002,RUS,0.00041999087673278644,1.0360996941520101e-05
Russia,2003,RUS,0.0004170750118746382,1.0613949398396603e-05
Russia,2004,RUS,0.00041034326175688594,1.0701621775198479e-05
Russia,2005,RUS,0.000413456748743757,1.0863263962033577e-05
Russia,2006,RUS,0.00038920305564983714,1.1312479954073564e-05
Russia,2007,RUS,0.00038225748624100395,1.1334231230682676e-05
Russia,2008,RUS,0.00038576262999591866,1.1538053278449932e-05
Russia,2009,RUS,0.00037003370920079485,1.0780557450610707e-05
Russia,2010,RUS,0.00037033494069435384,1.138392446095774e-05
Russia,2011,RUS,0.00036126101486428725,1.1746416908599937e-05
Russia,2012,RUS,0.00034959404943185005,1.183349201508549e-05
Rwanda,1990,RWA,1.7540699801447057e-05,7.156662835134937e-08
Rwanda,1991,RWA,1.7623235040339016e-05,6.307188350665757e-08
Rwanda,1992,RWA,1.734454712474834e-05,6.261903816639171e-08
Rwanda,1993,RWA,1.672586293793344e-05,6.10957476147223e-08
Rwanda,1994,RWA,1.9891520237528525e-05,6.863909016711807e-08
Rwanda,1995,RWA,2.4532776398095484e-05,7.996645622384229e-08
Rwanda,1996,RWA,2.1629404706418425e-05,6.909974074939952e-08
Rwanda,1997,RWA,2.021353936722974e-05,6.293802887592783e-08
Rwanda,1998,RWA,2.1160247414760863e-05,6.083949438035439e-08
Rwanda,1999,RWA,2.154446978352317e-05,6.27522992134301e-08
Rwanda,2000,RWA,2.150725526261503e-05,6.351858183778054e-08
Rwanda,2001,RWA,2.0291160734251375e-05,6.351942456785621e-08
Rwanda,2002,RWA,1.9343775991942962e-05,6.197492064910194e-08
Rwanda,2003,RWA,1.812164593524364e-05,5.9419173127145776e-08
Rwanda,2004,RWA,1.7332480649983572e-05,5.866374244428336e-08
Rwanda,2005,RWA,1.694195511360747e-05,5.696941791979193e-08
Rwanda,2006,RWA,1.756523862936898e-05,5.54925930408694e-08
Rwanda,2007,RWA,1.8158962343203438e-05,5.6932419967809034e-08
Rwanda,2008,RWA,1.861347323184348e-05,5.395790388791817e-08
Rwanda,2009,RWA,1.895008782089774e-05,5.558259838942418e-08
Rwanda,2010,RWA,1.9171683158194016e-05,5.562084351089836e-08
Rwanda,2011,RWA,1.931453592591878e-05,6.117293748319456e-08
Rwanda,2012,RWA,1.9498459982875068e-05,6.627674018162172e-08
Samoa,1990,WSM,4.291817117358163e-05,5.228497021155149e-07
Samoa,1991,WSM,4.3140767316139206e-05,5.646913770517068e-07
Samoa,1992,WSM,4.320681323211562e-05,5.826182721924158e-07
Samoa,1993,WSM,4.320173779484366e-05,5.986858229945963e-07
Samoa,1994,WSM,4.3095203146031064e-05,5.50318589080742e-07
Samoa,1995,WSM,4.280093195046368e-05,6.494151010280043e-07
Samoa,1996,WSM,4.236185246133561e-05,7.049622834765977e-07
Samoa,1997,WSM,4.1799987616428536e-05,6.97736679679405e-07
Samoa,1998,WSM,4.130289998614075e-05,7.921722981400892e-07
Samoa,1999,WSM,4.0779492462035774e-05,7.440165522388879e-07
Samoa,2000,WSM,4.020712980413895e-05,7.765749315247163e-07
Samoa,2001,WSM,4.0077711857920554e-05,8.2945076267989e-07
Samoa,2002,WSM,4.017394061512083e-05,8.638268231259712e-07
Samoa,2003,WSM,4.0414459683098596e-05,8.405463081519419e-07
Samoa,2004,WSM,4.082999946829157e-05,8.766808632818108e-07
Samoa,2005,WSM,4.1319497974828496e-05,8.935353556773722e-07
Samoa,2006,WSM,4.1377361808859484e-05,9.093299679478717e-07
Samoa,2007,WSM,4.1537259657283256e-05,9.425550457270656e-07
Samoa,2008,WSM,4.156142580571154e-05,8.405992064112792e-07
Samoa,2009,WSM,4.1902524749451275e-05,8.724893361494182e-07
Samoa,2010,WSM,4.2350300952371164e-05,9.410701076682831e-07
Samoa,2011,WSM,4.2564827482416695e-05,9.703439249099827e-07
Samoa,2012,WSM,4.2829658779350305e-05,9.431669055742868e-07
Sao Tome and Principe,1990,STP,6.771950066892134e-05,3.9580199928537597e-07
Sao Tome and Principe,1991,STP,6.691892467745605e-05,3.8698774820447824e-07
Sao Tome and Principe,1992,STP,6.643058086877627e-05,3.790907933273908e-07
Sao Tome and Principe,1993,STP,6.630741242920223e-05,3.7159663603314037e-07
Sao Tome and Principe,1994,STP,6.512745663753387e-05,3.645324721044495e-07
Sao Tome and Principe,1995,STP,6.532269522156346e-05,3.5792811680455676e-07
Sao Tome and Principe,1996,STP,6.656534390600537e-05,3.5175612205712934e-07
Sao Tome and Principe,1997,STP,6.744222126169582e-05,3.4602196780380077e-07
Sao Tome and Principe,1998,STP,6.88846233922312e-05,3.4073968094999644e-07
Sao Tome and Principe,1999,STP,6.911995498138328e-05,3.358907819022904e-07
Sao Tome and Principe,2000,STP,6.944724859790973e-05,3.3143604659253794e-07
Sao Tome and Principe,2001,STP,6.986026425904908e-05,3.507226955106729e-07
Sao Tome and Principe,2002,STP,6.965828017698761e-05,3.9124138253215076e-07
Sao Tome and Principe,2003,STP,6.942626461674537e-05,4.289226206735084e-07
Sao Tome and Principe,2004,STP,6.920271869471201e-05,4.6468861170472485e-07
Sao Tome and Principe,2005,STP,6.896004242949034e-05,4.759030183077684e-07
Sao Tome and Principe,2006,STP,6.799442775682607e-05,5.08505053552572e-07
Sao Tome and Principe,2007,STP,6.599619541346522e-05,4.961700373870293e-07
Sao Tome and Principe,2008,STP,6.500598647157537e-05,4.84310705501023e-07
Sao Tome and Principe,2009,STP,6.446035670978174e-05,5.142369532021917e-07
Sao Tome and Principe,2010,STP,6.321070847379459e-05,5.431486016097685e-07
Sao Tome and Principe,2011,STP,6.294323057986283e-05,5.317451785599106e-07
Sao Tome and Principe,2012,STP,6.44597537436027e-05,6.173416735115099e-07
Saudi Arabia,1990,SAU,2.193942009013192e-05,1.302718378272768e-05
Saudi Arabia,1991,SAU,2.2159391534042068e-05,1.7325610311730154e-05
Saudi Arabia,1992,SAU,2.237980805319029e-05,1.8295716827678392e-05
Saudi Arabia,1993,SAU,2.279733524198439e-05,1.9087393461370295e-05
Saudi Arabia,1994,SAU,2.3329534001527045e-05,1.7865169553573024e-05
Saudi Arabia,1995,SAU,2.3891411184911822e-05,1.3892906436847927e-05
Saudi Arabia,1996,SAU,2.4506508396581604e-05,1.3306082343995039e-05
Saudi Arabia,1997,SAU,2.507170355440666e-05,1.0823723967101234e-05
Saudi Arabia,1998,SAU,2.5870769634310866e-05,1.012281075467772e-05
Saudi Arabia,1999,SAU,2.6702076482913098e-05,1.0756268402249251e-05
Saudi Arabia,2000,SAU,2.70727415431753e-05,1.3754045478361881e-05
Saudi Arabia,2001,SAU,2.763746792358157e-05,1.3428823890541349e-05
Saudi Arabia,2002,SAU,2.8330666073181258e-05,1.4396495975519168e-05
Saudi Arabia,2003,SAU,2.9108251767203165e-05,1.4103894946046682e-05
Saudi Arabia,2004,SAU,3.0098404445678878e-05,1.667602450328394e-05
Saudi Arabia,2005,SAU,3.096172881283128e-05,1.6225122392965484e-05
Saudi Arabia,2006,SAU,3.121841635717316e-05,1.6991457939941386e-05
Saudi Arabia,2007,SAU,3.1498731995690315e-05,1.4640384524767132e-05
Saudi Arabia,2008,SAU,3.193117977160552e-05,1.57572200933523e-05
Saudi Arabia,2009,SAU,3.232909679141443e-05,1.6354712435283822e-05
Saudi Arabia,2010,SAU,3.313176315977099e-05,1.7602243871865734e-05
Saudi Arabia,2011,SAU,3.309347503038462e-05,1.6505585811655324e-05
Saudi Arabia,2012,SAU,3.324201465189462e-05,1.8390562373856493e-05
Senegal,1990,SEN,4.03216590602894e-05,4.165079065143436e-07
Senegal,1991,SEN,3.9394878795464034e-05,4.3578540856550485e-07
Senegal,1992,SEN,3.905618043933461e-05,4.2920057573414503e-07
Senegal,1993,SEN,3.8553004696731585e-05,4.317314685164528e-07
Senegal,1994,SEN,3.865683593566684e-05,4.558573562518794e-07
Senegal,1995,SEN,3.7829828276986026e-05,3.973413357912797e-07
Senegal,1996,SEN,3.678631518587316e-05,4.1433582901100624e-07
Senegal,1997,SEN,3.6230515075944546e-05,3.515830843793525e-07
Senegal,1998,SEN,3.566720848162603e-05,3.5993690456626696e-07
Senegal,1999,SEN,3.605233593400857e-05,3.801834328491109e-07
Senegal,2000,SEN,3.608070219893538e-05,4.020956923471039e-07
Senegal,2001,SEN,3.651313252620465e-05,4.2846532817831946e-07
Senegal,2002,SEN,3.678912928557747e-05,4.35806579936057e-07
Senegal,2003,SEN,3.709576628654318e-05,4.7223250860797985e-07
Senegal,2004,SEN,3.763561347832179e-05,4.896134489724023e-07
Senegal,2005,SEN,3.79843210856295e-05,5.047284700635326e-07
Senegal,2006,SEN,3.8887048611576606e-05,3.9263411618547776e-07
Senegal,2007,SEN,3.956694199839172e-05,4.20493435198894e-07
Senegal,2008,SEN,4.0304879891052996e-05,3.9925236645481496e-07
Senegal,2009,SEN,4.095195212737911e-05,4.3113206208857724e-07
Senegal,2010,SEN,4.16893054185191e-05,5.47671566778964e-07
Senegal,2011,SEN,4.2295079854736146e-05,6.072468056552251e-07
Senegal,2012,SEN,4.30627433629188e-05,5.563952477332506e-07
Serbia,1990,SRB,0.0005084201544951226,7.441106248352227e-06
Serbia,1991,SRB,0.0005194144722048292,5.264160631183485e-06
Serbia,1992,SRB,0.0005325534213117138,5.713031215637532e-06
Serbia,1993,SRB,0.0005497354095634841,4.947942847323792e-06
Serbia,1994,SRB,0.0005695814965637052,4.788861251313733e-06
Serbia,1995,SRB,0.0005989839447517014,5.132983806528664e-06
Serbia,1996,SRB,0.0006163244885592864,6.01547652771918e-06
Serbia,1997,SRB,0.0006266283032148617,6.485174687662123e-06
Serbia,1998,SRB,0.0006345937306291373,6.8556831658572e-06
Serbia,1999,SRB,0.0006529203550315162,4.7465309868798755e-06
Serbia,2000,SRB,0.0006748329358440923,5.980325147352184e-06
Serbia,2001,SRB,0.0006900272859103293,6.57138245920234e-06
Serbia,2002,SRB,0.000707505250034616,6.96721292887555e-06
Serbia,2003,SRB,0.000724256515026687,7.462450359871299e-06
Serbia,2004,SRB,0.0007404705874471084,8.061834958047914e-06
Serbia,2005,SRB,0.0007554713899867071,6.9393518331237e-06
Serbia,2006,SRB,0.0007680677480031556,8.208561102244344e-06
Serbia,2007,SRB,0.0007782577890177697,8.067974480798756e-06
Serbia,2008,SRB,0.0007927192491600935,7.044437025167403e-06
Serbia,2009,SRB,0.00081147602648178,6.269130438761738e-06
Serbia,2010,SRB,0.0008331921421239932,6.267136679249465e-06
Serbia,2011,SRB,0.0008357366540048734,6.767543546196976e-06
Serbia,2012,SRB,0.0008375671936833014,6.076356732953405e-06
Seychelles,1990,SYC,0.00011658257043175508,2.1612787201289077e-06
Seychelles,1991,SYC,0.00012083646779482956,2.44478200996607e-06
Seychelles,1992,SYC,0.00012625332964967567,2.4335881746110254e-06
Seychelles,1993,SYC,0.00012969593344221,2.5355348566841514e-06
Seychelles,1994,SYC,0.00013199501264065763,2.7157199649619297e-06
Seychelles,1995,SYC,0.00013619370046743867,2.62743014979284e-06
Seychelles,1996,SYC,0.00013576315832864415,3.068636559927765e-06
Seychelles,1997,SYC,0.00013501903335532016,3.554107011213285e-06
Seychelles,1998,SYC,0.00013374076795271797,3.6711564315247442e-06
Seychelles,1999,SYC,0.0001326257123492103,3.782017162044522e-06
Seychelles,2000,SYC,0.00013388937520799696,3.883891484142929e-06
Seychelles,2001,SYC,0.0001360055201842319,4.241471884928943e-06
Seychelles,2002,SYC,0.00013411581942835302,4.157519439102756e-06
Seychelles,2003,SYC,0.00013853153658448196,4.116306882013989e-06
Seychelles,2004,SYC,0.00014226125613822372,4.4869839345256135e-06
Seychelles,2005,SYC,0.00014481887421854256,4.598904149267422e-06
Seychelles,2006,SYC,0.00014012164834515366,4.547517730496454e-06
Seychelles,2007,SYC,0.0001386729520303882,4.73980689849823e-06
Seychelles,2008,SYC,0.00013555210152260913,4.761396568379411e-06
Seychelles,2009,SYC,0.00013585370145936904,5.036541501523518e-06
Seychelles,2010,SYC,0.00013356164264230813,4.938665478444915e-06
Seychelles,2011,SYC,0.00013605070035795563,4.65118193982228e-06
Seychelles,2012,SYC,0.00013472899120075196,4.813245303104085e-06
Sierra Leone,1990,SLE,2.904345522297653e-05,1.194399207654897e-07
Sierra Leone,1991,SLE,2.8475377378077454e-05,1.3306384472595737e-07
Sierra Leone,1992,SLE,2.8407741738706325e-05,7.410510497804752e-08
Sierra Leone,1993,SLE,2.764633850355554e-05,7.505943749652267e-08
Sierra Leone,1994,SLE,2.659158153055201e-05,8.066831782408754e-08
Sierra Leone,1995,SLE,2.6185111752624618e-05,5.338206430906983e-08
Sierra Leone,1996,SLE,2.5518144809390504e-05,7.079590649059087e-08
Sierra Leone,1997,SLE,2.561012100263608e-05,5.073838350176208e-08
Sierra Leone,1998,SLE,2.4840947915437725e-05,5.434277720661352e-08
Sierra Leone,1999,SLE,2.4782618708444084e-05,4.339345429030791e-08
Sierra Leone,2000,SLE,2.4440686839873848e-05,7.193612135250204e-08
Sierra Leone,2001,SLE,2.4287138878869186e-05,8.901450578699701e-08
Sierra Leone,2002,SLE,2.4723306647149588e-05,9.765699703489008e-08
Sierra Leone,2003,SLE,2.526904289310205e-05,9.997258408714634e-08
Sierra Leone,2004,SLE,2.5751329949836707e-05,9.402802544363438e-08
Sierra Leone,2005,SLE,2.6650563507265278e-05,7.478427275257798e-08
Sierra Leone,2006,SLE,2.7439455149202015e-05,9.964449563786818e-08
Sierra Leone,2007,SLE,2.8108217689933753e-05,8.205061891717739e-08
Sierra Leone,2008,SLE,2.8537638149620906e-05,8.301487803036024e-08
Sierra Leone,2009,SLE,2.88401436649679e-05,8.01886053993056e-08
Sierra Leone,2010,SLE,2.916731190433356e-05,8.424692287878039e-08
Sierra Leone,2011,SLE,2.9460540969710626e-05,1.0749767292739307e-07
Sierra Leone,2012,SLE,2.9759118311365825e-05,1.2251857418929741e-07
Singapore,1990,SGP,0.0002579404890237771,1.4287393851004814e-05
Singapore,1991,SGP,0.00025187215636715196,1.4109824843552786e-05
Singapore,1992,SGP,0.0002466636714109459,1.4684588903079148e-05
Singapore,1993,SGP,0.0002443051277648122,1.4987864991122602e-05
Singapore,1994,SGP,0.00024539614734861865,1.757387904469314e-05
Singapore,1995,SGP,0.000247845397766382,1.1503973606513935e-05
Singapore,1996,SGP,0.00023906654017866874,1.3080036145654893e-05
Singapore,1997,SGP,0.0002339239357192947,1.494638357150271e-05
Singapore,1998,SGP,0.00023201928298770657,1.2072724346756848e-05
Singapore,1999,SGP,0.00023230188477445883,1.2428298721582693e-05
Singapore,2000,SGP,0.00023014536356158948,1.2014764068604706e-05
Singapore,2001,SGP,0.00022303307721195588,1.1889818589216271e-05
Singapore,2002,SGP,0.00022286520118775367,1.1277288281708354e-05
Singapore,2003,SGP,0.00023023106323329348,1.2014688348911959e-05
Singapore,2004,SGP,0.00023185934135797845,1.1246142237531032e-05
Singapore,2005,SGP,0.0002311701275411052,9.452547985565064e-06
Singapore,2006,SGP,0.0002295767440328171,1.0558204556995386e-05
Singapore,2007,SGP,0.00021372082332755596,1.0283093379918359e-05
Singapore,2008,SGP,0.000203834957668271,1.2396313920166898e-05
Singapore,2009,SGP,0.00020423277473833465,8.647280751579976e-06
Singapore,2010,SGP,0.00020367299554122615,1.0846791991383434e-05
Singapore,2011,SGP,0.0002078895209356736,6.020093801941784e-06
Singapore,2012,SGP,0.00020865919915850296,9.09717329353741e-06
Slovenia,1990,SVN,0.0004429860715427836,7.554370743899015e-06
Slovenia,1991,SVN,0.00045335691264856114,6.989114392158961e-06
Slovenia,1992,SVN,0.0004667588077223218,6.953886254832211e-06
Slovenia,1993,SVN,0.00048307959699680586,7.153109382421253e-06
Slovenia,1994,SVN,0.00048344898828466063,7.357085877805999e-06
Slovenia,1995,SVN,0.0004910018277055006,7.716164657827238e-06
Slovenia,1996,SVN,0.0004946620449375147,8.045408693833135e-06
Slovenia,1997,SVN,0.0005083424154412282,8.311790392133562e-06
Slovenia,1998,SVN,0.0005193704346272688,8.093783952495648e-06
Slovenia,1999,SVN,0.00052997525119198,7.772062661210411e-06
Slovenia,2000,SVN,0.0005315678192993703,7.568756991842327e-06
Slovenia,2001,SVN,0.0005357852047629087,8.183773079124123e-06
Slovenia,2002,SVN,0.0005395545025645139,8.304958561666156e-06
Slovenia,2003,SVN,0.0005584793702363993,8.153060053624408e-06
Slovenia,2004,SVN,0.0005627780403923461,8.364747933412518e-06
Slovenia,2005,SVN,0.0005657419091675273,8.464154995266122e-06
Slovenia,2006,SVN,0.0005639628425985167,8.559767757520674e-06
Slovenia,2007,SVN,0.000557281179234952,8.593539934652116e-06
Slovenia,2008,SVN,0.0005485380544160339,9.042826059854076e-06
Slovenia,2009,SVN,0.0005389947736618049,7.944438043623745e-06
Slovenia,2010,SVN,0.000536714958095425,8.034588786492907e-06
Slovenia,2011,SVN,0.0005267571343741338,7.96874334764032e-06
Slovenia,2012,SVN,0.0005271801654612016,7.661299393970033e-06
Solomon Islands,1990,SLB,7.889268077650375e-05,4.5210706694923355e-07
Solomon Islands,1991,SLB,7.88124389433212e-05,4.71780375622844e-07
Solomon Islands,1992,SLB,7.886749275985996e-05,4.6876562881633886e-07
Solomon Islands,1993,SLB,7.91492203024124e-05,4.86345125195574e-07
Solomon Islands,1994,SLB,7.972628534588002e-05,5.025994156458759e-07
Solomon Islands,1995,SLB,7.985288081473604e-05,5.078187260287482e-07
Solomon Islands,1996,SLB,8.034917263494349e-05,5.124887002064398e-07
Solomon Islands,1997,SLB,8.192718199219242e-05,5.167711875078705e-07
Solomon Islands,1998,SLB,8.290243178282229e-05,5.29654902056867e-07
Solomon Islands,1999,SLB,8.414917565340184e-05,5.156513504552405e-07
Solomon Islands,2000,SLB,8.344984915507305e-05,5.198033387754722e-07
Solomon Islands,2001,SLB,8.455734125046832e-05,5.324674439991371e-07
Solomon Islands,2002,SLB,8.557063978613897e-05,5.446091046233029e-07
Solomon Islands,2003,SLB,8.682061843041006e-05,5.560951918406993e-07
Solomon Islands,2004,SLB,8.805700774717297e-05,5.824687092637536e-07
Solomon Islands,2005,SLB,8.971323323371042e-05,5.847382100206016e-07
Solomon Islands,2006,SLB,9.144132128164076e-05,5.866201892872343e-07
Solomon Islands,2007,SLB,9.367445193304255e-05,5.953957342073921e-07
Solomon Islands,2008,SLB,9.54205384291891e-05,5.964639603411622e-07
Solomon Islands,2009,SLB,9.687017238406844e-05,6.039182847605208e-07
Solomon Islands,2010,SLB,9.762457823365914e-05,6.102214310299522e-07
Solomon Islands,2011,SLB,9.777112585580102e-05,6.220027775720986e-07
Solomon Islands,2012,SLB,9.785015591012447e-05,6.13072708154635e-07
Somalia,1990,SOM,1.9514425534383297e-05,1.0442791469069721e-07
Somalia,1991,SOM,2.0202758372492948e-05,1.0509703236531187e-07
Somalia,1992,SOM,2.101922398715274e-05,1.059006017447346e-07
Somalia,1993,SOM,2.0260814692762683e-05,9.673013349436293e-08
Somalia,1994,SOM,1.918691348406886e-05,9.043571191701863e-08
Somalia,1995,SOM,1.855134581808449e-05,8.169501021366176e-08
Somalia,1996,SOM,1.81238604473767e-05,7.600184678385269e-08
Somalia,1997,SOM,1.7830376634615125e-05,6.96387642961954e-08
Somalia,1998,SOM,1.7518592449516946e-05,6.36674675574684e-08
Somalia,1999,SOM,1.690314568144306e-05,5.855772314534988e-08
Somalia,2000,SOM,1.626133643831627e-05,5.503479059997375e-08
Somalia,2001,SOM,1.574506971697039e-05,5.533921296669392e-08
Somalia,2002,SOM,1.5583383169857984e-05,6.229237954360929e-08
Somalia,2003,SOM,1.5346838895088183e-05,6.08271067414435e-08
Somalia,2004,SOM,1.5071852235278118e-05,5.866830398540962e-08
Somalia,2005,SOM,1.4866327747425028e-05,5.6706930503132995e-08
Somalia,2006,SOM,1.4804605305919634e-05,5.5036577282112806e-08
Somalia,2007,SOM,1.4736266987177298e-05,5.470578944660648e-08
Somalia,2008,SOM,1.4685304175582597e-05,5.2503523412673104e-08
Somalia,2009,SOM,1.4626421306258454e-05,5.091475841039546e-08
Somalia,2010,SOM,1.4556047482553121e-05,5.087768005867636e-08
Somalia,2011,SOM,1.4659332182298905e-05,5.008563182106792e-08
Somalia,2012,SOM,1.4998571395958593e-05,4.889132326596586e-08
South Africa,1990,ZAF,0.00010910225703321441,7.847274194490788e-06
South Africa,1991,ZAF,0.00010886741361892787,7.96917784303223e-06
South Africa,1992,ZAF,0.00010990637899147179,7.215516362192206e-06
South Africa,1993,ZAF,0.00010853632089403425,7.533027571260873e-06
South Africa,1994,ZAF,0.00011027242127908807,7.82503311571129e-06
South Africa,1995,ZAF,0.00011211119282634934,8.220289467005064e-06
South Africa,1996,ZAF,0.00011489070213176182,8.141431040887627e-06
South Africa,1997,ZAF,0.00012048122740203346,8.50207580656644e-06
South Africa,1998,ZAF,0.00012106113582507749,8.222435337078733e-06
South Africa,1999,ZAF,0.00012442899753801822,8.081300052511953e-06
South Africa,2000,ZAF,0.00012936530292502983,8.075817782079123e-06
South Africa,2001,ZAF,0.00012167991004561238,7.863058560972865e-06
South Africa,2002,ZAF,0.00011829727045599097,7.475733628604412e-06
South Africa,2003,ZAF,0.00011659413773244198,8.400883642890095e-06
South Africa,2004,ZAF,0.00011518339871444705,9.247538706333961e-06
South Africa,2005,ZAF,0.00011349639253790108,8.485410380983618e-06
South Africa,2006,ZAF,0.00011520717969675595,9.0228202854633e-06
South Africa,2007,ZAF,0.00011560510281063158,9.298461775833928e-06
South Africa,2008,ZAF,0.00011599812446401532,9.789217129549902e-06
South Africa,2009,ZAF,0.00011778435626317122,9.388231025367037e-06
South Africa,2010,ZAF,0.00011936810605542876,8.93709852333269e-06
South Africa,2011,ZAF,0.000119988005318122,8.881487644042402e-06
South Africa,2012,ZAF,0.00011992670701700384,8.635881964736008e-06
South Sudan,1990,SSD,1.970523304728429e-05,9.132850202396767e-08
South Sudan,1991,SSD,1.9142021665500696e-05,8.350288719249422e-08
South Sudan,1992,SSD,1.8964104413402627e-05,7.331133198533217e-08
South Sudan,1993,SSD,1.8930016591699128e-05,4.991977158216179e-08
South Sudan,1994,SSD,1.871156392266331e-05,6.698292371389244e-08
South Sudan,1995,SSD,1.854159563994401e-05,6.715884181981207e-08
South Sudan,1996,SSD,1.8706573118077373e-05,6.759432658668228e-08
South Sudan,1997,SSD,1.862334480741259e-05,8.046502224742862e-08
South Sudan,1998,SSD,1.9307627456471133e-05,6.841852421888763e-08
South Sudan,1999,SSD,1.9589462227004632e-05,7.228897745269562e-08
South Sudan,2000,SSD,1.9408235063227378e-05,7.520247152641942e-08
South Sudan,2001,SSD,1.8674025210374466e-05,8.274137292278234e-08
South Sudan,2002,SSD,1.8184686035207372e-05,1.0085430968726163e-07
South Sudan,2003,SSD,1.8217968135825822e-05,1.0773876714423028e-07
South Sudan,2004,SSD,1.8410870468400263e-05,1.3010368289810278e-07
South Sudan,2005,SSD,1.863963168635828e-05,1.1902051169216305e-07
South Sudan,2006,SSD,1.9014238191413006e-05,1.2437460435042356e-07
South Sudan,2007,SSD,1.9201184070988427e-05,1.393708325774966e-07
South Sudan,2008,SSD,1.9209618957085586e-05,1.4042619307951323e-07
South Sudan,2009,SSD,1.9275368077954957e-05,1.3984605644654747e-07
South Sudan,2010,SSD,1.90699982984057e-05,1.3518564517342726e-07
South Sudan,2011,SSD,1.8749765314042204e-05,1.2508110377280206e-07
South Sudan,2012,SSD,1.901610844505179e-05,1.242834251762633e-07
Spain,1990,ESP,0.0003883138591333872,5.951746276730874e-06
Spain,1991,ESP,0.00039884015131404574,6.18672616616952e-06
Spain,1992,ESP,0.00040819705889150496,6.382890816962239e-06
Spain,1993,ESP,0.0004189712448752278,6.1303653831017914e-06
Spain,1994,ESP,0.0004271311350435514,6.417433965893744e-06
Spain,1995,ESP,0.0004347397448145393,6.735906031736442e-06
Spain,1996,ESP,0.00043915546214611174,6.393833198478651e-06
Spain,1997,ESP,0.0004439429077616616,6.68016202953218e-06
Spain,1998,ESP,0.00045190735174298194,6.8662484170637614e-06
Spain,1999,ESP,0.00045770516213497573,7.421275847660906e-06
Spain,2000,ESP,0.0004590178102549348,7.68279601805015e-06
Spain,2001,ESP,0.00046333388559214537,7.677293364874752e-06
Spain,2002,ESP,0.0004650331541961323,8.054978453863597e-06
Spain,2003,ESP,0.00046737429951351875,8.012911600066796e-06
Spain,2004,ESP,0.0004659070292679296,8.266828782839154e-06
Spain,2005,ESP,0.0004669148543787957,8.477411976293581e-06
Spain,2006,ESP,0.0004637508260352387,8.133831909985376e-06
Spain,2007,ESP,0.000462822665135097,8.158559892018015e-06
Spain,2008,ESP,0.000459877559798465,7.3373731174315515e-06
Spain,2009,ESP,0.00045959637508798514,6.422106998981471e-06
Spain,2010,ESP,0.0004601908549210567,6.1035127350797975e-06
Spain,2011,ESP,0.0004597174604623263,6.100038579288653e-06
Spain,2012,ESP,0.0004618881437186431,5.973203076001771e-06
Sri Lanka,1990,LKA,4.1971971766448e-05,2.211053373734811e-07
Sri Lanka,1991,LKA,4.2519646821700975e-05,2.3598877993801456e-07
Sri Lanka,1992,LKA,4.3343303145483686e-05,2.8789455972029266e-07
Sri Lanka,1993,LKA,4.470019809396208e-05,2.7757205132300584e-07
Sri Lanka,1994,LKA,4.587928545477476e-05,3.0037927601542877e-07
Sri Lanka,1995,LKA,4.732495470433813e-05,3.187142165915681e-07
Sri Lanka,1996,LKA,4.79202318251631e-05,3.7951047759359166e-07
Sri Lanka,1997,LKA,4.831825180986067e-05,4.071428149916054e-07
Sri Lanka,1998,LKA,4.929328005808907e-05,4.16703192286177e-07
Sri Lanka,1999,LKA,5.0847197201479934e-05,4.563298127506223e-07
Sri Lanka,2000,LKA,5.228397087999397e-05,5.396906826141735e-07
Sri Lanka,2001,LKA,5.3963741439372516e-05,5.460299315868931e-07
Sri Lanka,2002,LKA,5.557671831298306e-05,5.743230837379152e-07
Sri Lanka,2003,LKA,5.7520393064182776e-05,5.69757620096009e-07
Sri Lanka,2004,LKA,5.956572906811021e-05,6.265676553953023e-07
Sri Lanka,2005,LKA,6.156912084059607e-05,6.106539947734939e-07
Sri Lanka,2006,LKA,6.327709932845677e-05,5.987284103753777e-07
Sri Lanka,2007,LKA,6.443223036900836e-05,6.124323683588244e-07
Sri Lanka,2008,LKA,6.53549513450371e-05,5.998449058005652e-07
Sri Lanka,2009,LKA,6.636804229163226e-05,6.432598630417718e-07
Sri Lanka,2010,LKA,6.674131014822124e-05,6.441198183492452e-07
Sri Lanka,2011,LKA,6.644547813721169e-05,7.297671357731472e-07
Sri Lanka,2012,LKA,6.691182100367197e-05,7.734688861689106e-07
Sudan,1990,SDN,3.763497514044692e-05,2.261111742768891e-07
Sudan,1991,SDN,3.847407064912919e-05,2.08191487244328e-07
Sudan,1992,SDN,3.953705487666494e-05,1.8316167095782433e-07
Sudan,1993,SDN,4.062104866745407e-05,1.2391368035312148e-07
Sudan,1994,SDN,4.139804249373151e-05,1.6671214397379874e-07
Sudan,1995,SDN,4.18892991774107e-05,1.6757316964155757e-07
Sudan,1996,SDN,4.2320262315494204e-05,1.6878469757556053e-07
Sudan,1997,SDN,4.2576369738711755e-05,2.0200993098493796e-07
Sudan,1998,SDN,4.288753262996129e-05,1.7121308663212773e-07
Sudan,1999,SDN,4.3290461338271954e-05,1.8121165809906328e-07
Sudan,2000,SDN,4.369106535882872e-05,1.9222938651928744e-07
Sudan,2001,SDN,4.4131455477113005e-05,2.1586979570793355e-07
Sudan,2002,SDN,4.4663216543240454e-05,2.6905297211298035e-07
Sudan,2003,SDN,4.5194624480342086e-05,2.9389654686652876e-07
