Country,Year,Lung Cancer Per Capita,Emissions Per Capita,Smokers Per Capita
Georgia,2011,0.0003377110717298634,2.077638381649013e-06,0.2177201771570484
Georgia,2012,0.0003523344419789995,2.2136655730389386e-06,0.21876711307488533
Germany,2000,0.0005068741984394691,1.093948822833903e-05,0.2160561876568424
Germany,2001,0.0005042066227747019,1.1125018960247991e-05,0.21098594807463394
Germany,2002,0.0005058910917213364,1.0903941998214418e-05,0.20596728064925904
Germany,2003,0.0005090092867710947,1.0912178562247958e-05,0.20134765748433717
Germany,2004,0.0005122288904029339,1.074499937345682e-05,0.20107829656845813
Germany,2005,0.0005192179314655558,1.0504533061963256e-05,0.20207330906235768
Germany,2006,0.0005249870466014614,1.065764294701164e-05,0.2016892546147685
Germany,2007,0.0005314240320455605,1.0347155797754154e-05,0.20043857045257812
Germany,2008,0.000539396911929114,1.0406858659538547e-05,0.1988809975465015
Germany,2009,0.0005485255882963101,9.644416731753356e-06,0.19803814561658195
Germany,2010,0.0005560054155860339,1.018063386581032e-05,0.19666152789056768
Germany,2011,0.0005693368557922958,1.0076757350418873e-05,0.19880990818771024
Germany,2012,0.0005727467135773046,1.0117310804516106e-05,0.19700564332428405
Ghana,2000,2.3608414155916286e-05,3.102479662100667e-07,0.025607075781742056
Ghana,2001,2.4186863039367482e-05,3.334283046233341e-07,0.025293805668439185
Ghana,2002,2.4579309959772285e-05,3.484239528755835e-07,0.024931490140389933
Ghana,2003,2.494966514473794e-05,3.48742123238251e-07,0.02454476928072529
Ghana,2004,2.5327112761888694e-05,3.2653980719098e-07,0.02385439645065169
Ghana,2005,2.5356433576265513e-05,3.0239097733732896e-07,0.023195898857582966
Ghana,2006,2.536354314069268e-05,3.965389483148449e-07,0.022621081654089128
Ghana,2007,2.5265523263563172e-05,4.0571276243951487e-07,0.022137376245976097
Ghana,2008,2.5610133298462675e-05,3.6690450872760583e-07,0.02193143517081066
Ghana,2009,2.601192957152972e-05,3.004961531836182e-07,0.02191969127035078
Ghana,2010,2.643104800486762e-05,3.796580521568976e-07,0.022037465983497217
Ghana,2011,2.6635994475451195e-05,4.2837679440703924e-07,0.022236980538115386
Ghana,2012,2.6993983553672355e-05,5.354702871264133e-07,0.0224862932997433
Greece,2000,0.000619726046492775,9.529427785502019e-06,0.3355029073253939
Greece,2001,0.0006180427514598423,9.699924655675332e-06,0.3371924590863009
Greece,2002,0.0006185974335770007,9.631287663884737e-06,0.34009452558433656
Greece,2003,0.0006293101666625489,9.980419964366992e-06,0.34060890898392854
Greece,2004,0.0006382998190529907,9.993963290842171e-06,0.34055408323818015
Greece,2005,0.0006435282508536664,1.036549651716516e-05,0.3417778903925017
Greece,2006,0.0006381273759428229,1.0201075518208929e-05,0.33948385724534275
Greece,2007,0.0006359701088105116,1.0367558666251888e-05,0.33578133376440344
Greece,2008,0.0006440551816008192,1.0027258380039938e-05,0.3309076199956291
Greece,2009,0.0006411806679507198,9.392246631116167e-06,0.3257077035175151
Greece,2010,0.0006405980663662772,8.753813951033424e-06,0.31817934545842985
Greece,2011,0.0006510270778689658,8.510228863855493e-06,0.311626067017809
Greece,2012,0.00066010330519363,8.274558440910562e-06,0.3055482697119994
Grenada,2000,9.220296812867675e-05,1.7734753146176186e-06,0.056109911385806836
Grenada,2001,9.453387118292322e-05,1.799140231248147e-06,0.05645011858879336
Grenada,2002,9.609504088477422e-05,1.8957969528138888e-06,0.05711857046502388
Grenada,2003,9.938410695236342e-05,1.988008092698179e-06,0.05787198822880265
Grenada,2004,0.00010020352450783447,1.8735527228898062e-06,0.058475473903356584
Grenada,2005,0.00010356021459538884,1.960708908520326e-06,0.05914524643096849
Grenada,2006,0.00010516346848307926,2.0797924099902695e-06,0.05976321764515083
Grenada,2007,0.00010414783155068248,2.1316625643320653e-06,0.06040724994405907
Grenada,2008,0.0001034459710343356,2.247692882163623e-06,0.0610163765358559
Grenada,2009,0.0001040154320126447,2.2323905729851918e-06,0.0615281371137935
Grenada,2010,0.0001044368671244048,2.281184507054604e-06,0.061996334587290314
Grenada,2011,0.0001055997890669869,2.1999686733148852e-06,0.06232269966410832
Grenada,2012,0.00010764273949202843,2.339153840844779e-06,0.06250431361722686
Guatemala,2000,3.843396317663496e-05,8.42533508672008e-07,0.043683126856541736
Guatemala,2001,3.864399638969252e-05,8.619975546610746e-07,0.042888026978751326
Guatemala,2002,3.881935310571263e-05,8.826216186714027e-07,0.04192510766396889
Guatemala,2003,3.9536470327741484e-05,8.415360392237535e-07,0.03905492997610858
Guatemala,2004,4.011657573015464e-05,8.81581122002746e-07,0.03804477930640553
Guatemala,2005,4.012074578639407e-05,9.352021872846241e-07,0.037293258446751125
Guatemala,2006,3.89117583304133e-05,9.215356007910194e-07,0.036752658111165015
Guatemala,2007,3.8407697489733816e-05,9.011570587170737e-07,0.03641688661519089
Guatemala,2008,3.765457710033096e-05,7.928472915539578e-07,0.03628445672519391
Guatemala,2009,3.69302841175727e-05,8.172779797988456e-07,0.03652700427637053
Guatemala,2010,3.636710088377115e-05,7.782556517544881e-07,0.03691764061861947
Guatemala,2011,3.598362758982103e-05,7.738388177817535e-07,0.037435763417246755
Guatemala,2012,3.56005374801227e-05,7.831611029186828e-07,0.03805501333992516
Guinea,2000,4.4060470384493544e-05,1.788717647556959e-07,0.03724747860942715
Guinea,2001,4.4061026553458987e-05,1.848113073170697e-07,0.03726066123219615
Guinea,2002,4.4358193683920916e-05,1.892272951424551e-07,0.037231268193788844
Guinea,2003,4.35732475484636e-05,1.9380378178744027e-07,0.03701853594298569
Guinea,2004,4.317427644272054e-05,1.9667183682606448e-07,0.036930985346676874
Guinea,2005,4.2870433355645234e-05,1.9963339625742086e-07,0.037022514161201926
Guinea,2006,4.367753752830063e-05,2.026256547658919e-07,0.0372055462522607
Guinea,2007,4.440829145491785e-05,2.0609103388867928e-07,0.03741918211239832
Guinea,2008,4.4944956540455644e-05,2.0418444781761563e-07,0.03763641020738186
Guinea,2009,4.593113737577364e-05,2.1059734328491358e-07,0.03784849565271971
Guinea,2010,4.699843641073933e-05,2.4187107281976506e-07,0.038043943915173295
Guinea,2011,4.7074221939201985e-05,2.4640795644865667e-07,0.03823499351046077
Guinea,2012,4.743783239895995e-05,2.2448541491406002e-07,0.03842513995209058
Guinea-Bissau,2000,4.649028726513163e-05,1.1907228262768218e-07,0.038163089054790635
Guinea-Bissau,2001,4.6441321374604335e-05,1.1947382652817764e-07,0.03812610348502442
Guinea-Bissau,2002,4.638646622249117e-05,1.1969404469859483e-07,0.03817441070003531
Guinea-Bissau,2003,4.629064491929103e-05,1.4760122919949257e-07,0.038286691095600435
Guinea-Bissau,2004,4.721882778066071e-05,1.4960553344483965e-07,0.0384177091615572
Guinea-Bissau,2005,4.714115767554556e-05,1.5402623589108749e-07,0.03851525643376557
Guinea-Bissau,2006,4.747551842844626e-05,1.5287276419975802e-07,0.03855763172242805
Guinea-Bissau,2007,4.791489970852877e-05,1.591317080434477e-07,0.03855651425782381
Guinea-Bissau,2008,4.8370069227260114e-05,1.5262245948922053e-07,0.03853924031412944
Guinea-Bissau,2009,4.926581090442877e-05,1.5354676151587615e-07,0.03854711510506837
Guinea-Bissau,2010,5.0041266873827545e-05,1.5196334911499342e-07,0.03859190158369597
Guinea-Bissau,2011,5.0323650315689644e-05,1.5029300498378824e-07,0.03865527834696588
Guinea-Bissau,2012,5.052141358744419e-05,1.4853601675301942e-07,0.03875315616648222
Guyana,2000,4.280922918222886e-05,2.3025172221629378e-06,0.09115066049580331
Guyana,2001,4.114776597802869e-05,2.295397922372596e-06,0.09229029927258034
Guyana,2002,4.095341219455416e-05,2.255294131573029e-06,0.09284475150692535
Guyana,2003,4.254009778295524e-05,2.4424675437373943e-06,0.09292865012977246
Guyana,2004,4.3304759081775434e-05,2.534459722470622e-06,0.09291526832398767
Guyana,2005,4.5074864441516424e-05,2.1317214880961e-06,0.09298560369825815
Guyana,2006,4.5759013195458134e-05,1.990550749175531e-06,0.0933110222359359
Guyana,2007,4.650512712799777e-05,2.3538064376269795e-06,0.0941850920199175
Guyana,2008,4.750407917523039e-05,2.264037658290791e-06,0.0953616654511702
Guyana,2009,4.9530128571010224e-05,2.540996568422566e-06,0.09690412614574487
Guyana,2010,5.128554852580181e-05,2.5229031516234096e-06,0.09874025980971532
Guyana,2011,5.2426248001289924e-05,2.633916934281069e-06,0.10128051811939857
Guyana,2012,5.310202882927445e-05,2.6348515926803107e-06,0.10371979364648384
Haiti,2000,8.149914570481058e-05,1.9546650957360598e-07,0.05574945650386204
Haiti,2001,8.090384134690394e-05,1.7285479517202616e-07,0.055283486502388235
Haiti,2002,8.041103173729031e-05,2.0611043340299757e-07,0.05464324729095706
Haiti,2003,8.060061838952503e-05,1.9293415015129516e-07,0.05385642364686865
Haiti,2004,8.06769437422732e-05,1.8434380715079827e-07,0.052953253638987896
Haiti,2005,8.10566760061019e-05,1.8924033406863552e-07,0.05199969270953369
Haiti,2006,8.169853084644034e-05,1.890770068877635e-07,0.0510051058201515
Haiti,2007,8.219438109779333e-05,1.8813690009771967e-07,0.04984785835127408
Haiti,2008,8.304230397398626e-05,1.8387379458723102e-07,0.048757593407251006
Haiti,2009,8.396715166055914e-05,1.940572653098389e-07,0.04775339499835468
Haiti,2010,8.53274914557528e-05,2.1709367583471503e-07,0.047067321759485026
Haiti,2011,8.700576292967309e-05,2.2833300784624794e-07,0.04663215298053748
Haiti,2012,8.849012872186574e-05,2.2398696784965662e-07,0.046259405043597296
Honduras,2000,3.800410559246476e-05,7.558533663325434e-07,0.07009107331307812
Honduras,2001,3.8569557278219023e-05,8.284600988525505e-07,0.06912585675549708
Honduras,2002,3.92133097328341e-05,8.469173670082286e-07,0.06751399021183753
Honduras,2003,4.002987805546912e-05,9.284766021543539e-07,0.06614438644570772
Honduras,2004,4.0835590168603736e-05,9.743684724409748e-07,0.06545880512885176
Honduras,2005,4.1657344612341706e-05,9.035302929574851e-07,0.06489069566414038
Honduras,2006,4.184576743015028e-05,9.93932758353561e-07,0.06442377214274647
Honduras,2007,4.207759427706259e-05,1.036842374914537e-06,0.06408965050245682
Honduras,2008,4.245664517796528e-05,1.0532143750685807e-06,0.06396707783983686
Honduras,2009,4.2921004984474406e-05,9.701721647947603e-07,0.06420377074558836
Honduras,2010,4.3434507598155136e-05,9.462408470165365e-07,0.06457003031499599
Honduras,2011,4.3864968459278184e-05,1.0275801553701803e-06,0.06502797795164839
Honduras,2012,4.442504248287179e-05,1.0484409943306506e-06,0.06557790410705104
Hungary,2000,0.000805020731622879,5.715925645073323e-06,0.2549344229848464
Hungary,2001,0.0008137096928651133,5.886406344355125e-06,0.25786516831874434
Hungary,2002,0.0008228919152112179,5.808345690669431e-06,0.25998611227050006
Hungary,2003,0.000840000657877071,6.09663457969316e-06,0.2613914218516278
Hungary,2004,0.0008554867657991682,5.949211973389916e-06,0.2634996071096628
Hungary,2005,0.0008639227938949536,5.975600633088019e-06,0.26504885216859414
Hungary,2006,0.0008766969278261051,5.921062477100931e-06,0.2623157524745889
Hungary,2007,0.0008909173535021649,5.822886737776682e-06,0.25883442159633563
Hungary,2008,0.000900179021154017,5.703031961545251e-06,0.2541684814032174
Hungary,2009,0.0009043402630042952,5.1347752340947755e-06,0.25015729372970225
Hungary,2010,0.0009047265850288544,5.206861224219184e-06,0.24265594189133366
Hungary,2011,0.0008917050728524757,5.0333637292717705e-06,0.2350512604286098
Hungary,2012,0.0008844690033488697,4.7132837491212516e-06,0.22938043994765514
Iceland,2000,0.00040151024839529885,1.0395053430771146e-05,0.18791984495297026
Iceland,2001,0.00040036655063024624,1.001984784256478e-05,0.18198534572302855
Iceland,2002,0.0004020535355432435,1.037302754910042e-05,0.1768449828361557
Iceland,2003,0.000409444727325479,1.027963774648471e-05,0.17216367724621012
Iceland,2004,0.00041286283681532765,1.0614217629778755e-05,0.16709464039935085
Iceland,2005,0.00041874808009867426,1.0003717133864e-05,0.16171722822460521
Iceland,2006,0.00041682620333001957,1.0351725908710852e-05,0.15615145071136538
Iceland,2007,0.0004130359317127029,1.118122324001977e-05,0.14894436491786653
Iceland,2008,0.0004089256693151531,1.1975328750464693e-05,0.13971658464970038
Iceland,2009,0.0004120830219247156,1.1678890671556268e-05,0.13013541643772822
Iceland,2010,0.00041820506161155326,1.1371555868582982e-05,0.12195282998104018
Iceland,2011,0.00042114801168600745,1.0953011466581404e-05,0.11645256947970936
Iceland,2012,0.00042556521751331393,1.0884614425223563e-05,0.11384838922909989
India,2000,3.443411750763772e-05,9.23058473957993e-07,0.1039646281532153
India,2001,3.513307997840205e-05,9.191458773966739e-07,0.10363588237138631
India,2002,3.591827021002889e-05,9.306774905728857e-07,0.10314535562934349
India,2003,3.6764346735980235e-05,9.474771874910449e-07,0.10242486399568802
India,2004,3.777790770056942e-05,9.89661845334486e-07,0.1012198582273333
India,2005,3.920887501889953e-05,1.0262313983231219e-06,0.09948177010413473
India,2006,3.970528777294703e-05,1.0735853017894323e-06,0.09709332737145775
India,2007,4.051606967901718e-05,1.1405921388503063e-06,0.0932319035576381
India,2008,4.1312106307141685e-05,1.2111345928974556e-06,0.08940748328759153
India,2009,4.259417233412803e-05,1.3169036165011126e-06,0.08628972426011255
India,2010,4.390396655487306e-05,1.3513433828011658e-06,0.08552350005636727
India,2011,4.522718170387445e-05,1.4141559650293774e-06,0.08563962723493898
India,2012,4.658524812271263e-05,1.5399090135243139e-06,0.08645855737360221
Indonesia,2000,4.393910949883638e-05,1.2919138145310179e-06,0.18889612128037736
Indonesia,2001,4.3817912112515234e-05,1.3971626185560251e-06,0.19098530960711385
Indonesia,2002,4.417901968303019e-05,1.4120716765754525e-06,0.19272652599395593
Indonesia,2003,4.467342842708965e-05,1.5260951333265593e-06,0.19414810161412813
Indonesia,2004,4.527594999871536e-05,1.5242802098508226e-06,0.19533259910729284
Indonesia,2005,4.644114666408024e-05,1.5252659573073236e-06,0.1959345983934697
Indonesia,2006,4.754171667315358e-05,1.495726507783885e-06,0.19640216713880954
Indonesia,2007,4.721657965412496e-05,1.6531467961090358e-06,0.1973312894227889
Indonesia,2008,4.75777138612962e-05,1.53945790916194e-06,0.19909797546314692
Indonesia,2009,4.798378425207177e-05,1.6680022046026069e-06,0.2014800368388752
Indonesia,2010,4.862393834034927e-05,1.8504739970657602e-06,0.2045279269255649
Indonesia,2011,4.974587917038199e-05,2.0429009874504215e-06,0.20775778612144555
Indonesia,2012,4.9263178505850556e-05,2.061979881561103e-06,0.21066384486027537
Iraq,2000,5.2581653116031604e-05,2.911849708987725e-06,0.09478515000573717
Iraq,2001,5.1872453788127376e-05,3.325617939638388e-06,0.09482989686443968
Iraq,2002,5.3322243819096174e-05,3.287794297716849e-06,0.09455298298711999
Iraq,2003,5.39451353684643e-05,3.353874566323035e-06,0.09393459774737897
Iraq,2004,5.464327795148618e-05,4.078942607595951e-06,0.09242409297005759
Iraq,2005,5.480739771900343e-05,3.929248497945063e-06,0.09079928543064901
Iraq,2006,5.639445914420686e-05,3.389132738156995e-06,0.09134473460460457
Iraq,2007,5.875445738996145e-05,2.134246891940225e-06,0.09437181759238644
Iraq,2008,6.184325401191805e-05,3.1419743277356815e-06,0.09512049966081283
Iraq,2009,5.983607829762845e-05,3.3995444226690576e-06,0.09462970764342482
Iraq,2010,6.039233878273942e-05,3.5204309308769027e-06,0.09492646300361028
Iraq,2011,5.8427326546824406e-05,4.177957043196626e-06,0.09529109850030859
Iraq,2012,5.6771881436599276e-05,4.5374036079785975e-06,0.0949732916057953
Ireland,2000,0.0004540536049074234,1.189147092879327e-05,0.20961406758271764
Ireland,2001,0.0004440858187134125,1.2313662643553446e-05,0.20307983745460387
Ireland,2002,0.00043609725792336467,1.1719788949342399e-05,0.19691898186827034
Ireland,2003,0.0004298169187650959,1.143096933557962e-05,0.19120805320427442
Ireland,2004,0.00042601346276971853,1.134246026422869e-05,0.18679878592582
Ireland,2005,0.0004196975334105465,1.1576344366734504e-05,0.1844006871295897
Ireland,2006,0.00041116862844385436,1.1139264145773425e-05,0.1849301910267033
Ireland,2007,0.0004030753299316063,1.0835408605069127e-05,0.18580217697800971
Ireland,2008,0.00040301911307696284,1.0549681214840528e-05,0.1854854301461351
Ireland,2009,0.0004070224856819999,9.300070666703414e-06,0.18482837692583304
Ireland,2010,0.00039993145079498393,9.164955138586298e-06,0.18630134282716268
Ireland,2011,0.0004015607019434578,8.30910153612903e-06,0.18772865301160416
Ireland,2012,0.0003981223380721478,8.311095278585891e-06,0.188904395294044
Israel,2000,0.00024847501033550644,9.464045158212752e-06,0.16757465415805375
Israel,2001,0.00024748524941761144,9.787788321167884e-06,0.16063255163845316
Israel,2002,0.0002479024427701674,9.02608188736682e-06,0.15468508371385084
Israel,2003,0.0002488696561878709,9.329966665171832e-06,0.14974707385981434
Israel,2004,0.00025043225877515054,8.617893082684682e-06,0.14654765751211632
Israel,2005,0.000252983049739542,8.156323718272463e-06,0.14393976998888905
Israel,2006,0.0002554712382154047,8.81083162028439e-06,0.14209365297645207
Israel,2007,0.00025427913914847984,8.746383198005598e-06,0.14064330580354034
Israel,2008,0.0002533670525941331,9.30114054290718e-06,0.13949636055166376
Israel,2009,0.00025078385139467777,8.531172651490862e-06,0.13787512023084322
Israel,2010,0.0002520432517445826,8.957303767249069e-06,0.1376048061283383
Israel,2011,0.00025114316206958714,8.832926034664812e-06,0.1368344536300188
Israel,2012,0.0002476182279249099,9.453870425383984e-06,0.13573958662537133
Italy,2000,0.0006140590148155387,8.262553030175841e-06,0.20100485215615832
Italy,2001,0.0006039953403388558,8.259333293549174e-06,0.2004181198123358
Italy,2002,0.0006016478777837827,8.37727466936114e-06,0.19953743674508742
Italy,2003,0.0006090836540753096,8.653532066599035e-06,0.198316328612798
Italy,2004,0.0005876561207670714,8.694814748991542e-06,0.196937914558411
Italy,2005,0.0005843431371581641,8.664135116331206e-06,0.1951328564525432
Italy,2006,0.000594670947098409,8.54511061239892e-06,0.19375461043008427
Italy,2007,0.0005973837595577284,8.394600870559056e-06,0.1930892936500046
Italy,2008,0.000597586278591615,8.140324489559007e-06,0.19310177204985265
Italy,2009,0.0006064370066924876,7.186594735475447e-06,0.19437712246975714
Italy,2010,0.0006077611382763186,7.3572274075302575e-06,0.19482345190580758
Italy,2011,0.0006044343966546406,7.144833391768252e-06,0.19539463897686218
Italy,2012,0.0006013566574392687,6.780296117295955e-06,0.1958267285684277
Jamaica,2000,0.00016198634444846403,3.948384602280449e-06,0.10421195886234044
Jamaica,2001,0.00016206635277223895,4.0284984602375635e-06,0.10388416263395553
Jamaica,2002,0.00016089841845560912,3.867185900925009e-06,0.10351620244374668
Jamaica,2003,0.00016071126793503046,4.023746268898808e-06,0.1031713369950589
Jamaica,2004,0.00015668187463776603,3.969267168764245e-06,0.10281776740750083
Jamaica,2005,0.00015262975785462312,3.891323164465272e-06,0.10247330550722991
Jamaica,2006,0.0001595749674308277,4.304339581954596e-06,0.10214265000037179
Jamaica,2007,0.00016436999460614293,3.97939709486932e-06,0.1019490815449754
Jamaica,2008,0.00016912373841592433,3.975710829900571e-06,0.10211062808400025
Jamaica,2009,0.00017437108162978194,2.914261345040646e-06,0.10286434658229997
Jamaica,2010,0.0001754935241135727,2.808188387561195e-06,0.10385910802751824
Jamaica,2011,0.0001791879661448367,3.00622612810792e-06,0.10506272556423148
Jamaica,2012,0.00018330953599459673,2.86715713396939e-06,0.10630088879081476
Japan,2000,0.00042998497015996154,9.969763061422389e-06,0.25143060318661653
Japan,2001,0.000439877996838355,9.830895555607988e-06,0.24714646595726275
Japan,2002,0.0004496558564871121,1.00385444701636e-05,0.24229345207736672
Japan,2003,0.00045997011697646376,1.0082305031397298e-05,0.23644238870010492
Japan,2004,0.00047439396443359086,1.0042788190449355e-05,0.2294916993448705
Japan,2005,0.0004908889282555783,1.0100721654809701e-05,0.2216772087999812
Japan,2006,0.0005013745292286514,9.91462103649475e-06,0.21369384610571432
Japan,2007,0.0005135049696486746,1.0182436309091336e-05,0.20613810829602894
Japan,2008,0.0005242000922983219,9.624018608028861e-06,0.19880016866698422
Japan,2009,0.0005312111645723836,9.085532140542143e-06,0.19273416011308347
Japan,2010,0.0005407303334114156,9.487452978839697e-06,0.1877358319668931
Japan,2011,0.0005489380332934376,9.895996049533376e-06,0.18471989235956288
Japan,2012,0.0005573963656379036,1.023421411278001e-05,0.1828799175735922
Jordan,2000,4.406503923717815e-05,3.0062660027127228e-06,0.1491940348571865
Jordan,2001,4.471808556914073e-05,3.023160918093239e-06,0.14796535555680368
Jordan,2002,4.583933777673986e-05,3.112565140349826e-06,0.14677913052181277
Jordan,2003,4.811728832047193e-05,3.1471104129135818e-06,0.1457796411753118
Jordan,2004,5.151940493342609e-05,3.374777199791122e-06,0.14541476673059886
Jordan,2005,5.414302985594521e-05,3.5989558220484374e-06,0.14616043507003745
Jordan,2006,5.423781145338659e-05,3.3785248672218536e-06,0.1423390943500076
Jordan,2007,5.3801465044102404e-05,3.3114451829988212e-06,0.14031575400902485
Jordan,2008,5.669303312456005e-05,3.123532894418452e-06,0.14480874275747477
Jordan,2009,5.959013102734565e-05,3.146775905527813e-06,0.1500414497883856
Jordan,2010,6.19686632498747e-05,2.9742544571274072e-06,0.1550008670864654
Jordan,2011,6.304593454552615e-05,2.9878790095049496e-06,0.1594088872261244
Jordan,2012,6.434264551337152e-05,3.3021385736251507e-06,0.16547679843613225
Kazakhstan,2000,0.00028427982193317676,9.90845322235321e-06,0.13388834145657785
Kazakhstan,2001,0.00027924510343857505,9.576785487741392e-06,0.1372678028863934
Kazakhstan,2002,0.0002758410368620982,1.0765990634061039e-05,0.14154763850038374
Kazakhstan,2003,0.0002741229825382877,1.1927272143123569e-05,0.14623973582701852
Kazakhstan,2004,0.0002742191656901786,1.2476148978777305e-05,0.15156460567732571
Kazakhstan,2005,0.0002739724900506892,1.323282143316686e-05,0.15719293862842673
Kazakhstan,2006,0.00026634048406446657,1.4374631836705899e-05,0.16264418442933914
Kazakhstan,2007,0.0002551448397824052,1.4603851528061651e-05,0.16777633602063316
Kazakhstan,2008,0.00023530694656973363,1.4395787509591531e-05,0.17101518685057898
Kazakhstan,2009,0.00021982368592655783,1.3736383463385105e-05,0.17320237556843665
Kazakhstan,2010,0.00020876401855130343,1.5132011450647327e-05,0.17571997868871905
Kazakhstan,2011,0.00020291554605663447,1.4316063909832108e-05,0.17614938804273814
Kazakhstan,2012,0.00019710002257015058,1.4526000158407917e-05,0.1759793450368596
Kenya,2000,1.4041694419408831e-05,3.3679011718223034e-07,0.06180151529226712
Kenya,2001,1.373541129729324e-05,2.9046287330925963e-07,0.06144543786839029
Kenya,2002,1.3793346718193078e-05,2.3853804823778335e-07,0.06087769296374785
Kenya,2003,1.371511242800023e-05,1.950734504409348e-07,0.06013737267866654
Kenya,2004,1.351067653342583e-05,2.1381340726025495e-07,0.058425143185889934
Kenya,2005,1.3354005679210535e-05,2.3263534507844065e-07,0.056993120834438846
Kenya,2006,1.3277919623191207e-05,2.52825918349158e-07,0.05564381644182641
Kenya,2007,1.3231364250398292e-05,2.508273239544669e-07,0.0544246724480689
Kenya,2008,1.3345369269496856e-05,2.529173337157741e-07,0.05341055983129054
Kenya,2009,1.3508212173069943e-05,2.96462921674333e-07,0.05268701335264274
Kenya,2010,1.3705674247213161e-05,2.828832482957048e-07,0.05285699094330288
Kenya,2011,1.4050439740510785e-05,3.032319299777667e-07,0.05334721046092866
Kenya,2012,1.4371220528216223e-05,2.736886085072966e-07,0.05412378218940092
Kiribati,2000,7.958917654740728e-05,3.712426541778308e-07,0.27660820030171346
Kiribati,2001,7.991241835393402e-05,3.237785951773426e-07,0.27829141399078766
Kiribati,2002,8.086218707792208e-05,4.7584415584415583e-07,0.2799675324675325
Kiribati,2003,8.196146157027423e-05,5.051006341328922e-07,0.2814574452291574
Kiribati,2004,8.340881288451946e-05,4.950116395078151e-07,0.28186315264383105
Kiribati,2005,8.412844941118945e-05,6.34529970253861e-07,0.27542683672221996
Kiribati,2006,8.573513375898005e-05,6.589730523665358e-07,0.2682973132300191
Kiribati,2007,8.684604796172474e-05,5.747563677719171e-07,0.26078942724367143
Kiribati,2008,8.758727996652753e-05,6.343612334801762e-07,0.25372718003962835
Kiribati,2009,8.789107306879505e-05,5.185101324578286e-07,0.24775463225027358
Kiribati,2010,8.882535714616417e-05,5.4283994629381e-07,0.24765961387101254
Kiribati,2011,8.970542428848376e-05,5.002229887777485e-07,0.2488736791328012
Kiribati,2012,9.092306921822646e-05,4.5956745327814514e-07,0.2509451880521063
Kuwait,2000,3.558485032567557e-05,2.7590747536954086e-05,0.1667754577624385
Kuwait,2001,3.448958232120317e-05,2.886284954264604e-05,0.16724072313039182
Kuwait,2002,3.3588921535203314e-05,2.8319848839776417e-05,0.16766144173678935
Kuwait,2003,3.485239478259876e-05,2.837208125982034e-05,0.16940708234951507
Kuwait,2004,3.587194229250223e-05,2.9305539728467534e-05,0.1728109047630325
Kuwait,2005,3.701969944569279e-05,3.18357629474417e-05,0.1757584650284535
Kuwait,2006,3.709031884451654e-05,3.105245473805e-05,0.1769617531286375
Kuwait,2007,3.627603842635679e-05,2.9869250018649503e-05,0.1783806166423791
Kuwait,2008,3.5378058040008596e-05,3.104467488768093e-05,0.18053890521439644
Kuwait,2009,3.384599273130511e-05,3.1104779023805695e-05,0.18196311995850548
Kuwait,2010,3.3054452560274736e-05,3.0330093267684916e-05,0.18265680400196238
Kuwait,2011,3.0716917070765703e-05,2.743877442287659e-05,0.18014774995427543
Kuwait,2012,2.964683678468231e-05,2.9978250860247394e-05,0.17511546801552907
Latvia,2000,0.0004450759147642077,2.9910536208316614e-06,0.25290447931405885
Latvia,2001,0.00047893305536182647,3.2074359160865492e-06,0.257005694921636
Latvia,2002,0.0004836529091111358,3.255273522805435e-06,0.2602727155065876
Latvia,2003,0.00047839340415349076,3.3767526022146413e-06,0.2629501017283994
Latvia,2004,0.0004899922487607827,3.4160482731377276e-06,0.2639976987541989
Latvia,2005,0.000519848902022915,3.4886879081150206e-06,0.26512071874250437
Latvia,2006,0.0005370714573894103,3.745938548213836e-06,0.2644975538202372
Latvia,2007,0.0005277702434867577,3.9253751150398234e-06,0.2641923352232057
Latvia,2008,0.0004993453480927487,3.7651270689406526e-06,0.2654141188120085
Latvia,2009,0.00048425357233073833,3.4813997868017888e-06,0.2689860104432571
Latvia,2010,0.0004840672492497217,4.078126199313009e-06,0.2717754719184956
Latvia,2011,0.00047670558321588147,3.792183750228794e-06,0.27471987547755533
Latvia,2012,0.00047787146578289835,3.696278705552079e-06,0.27592575205756814
Lebanon,2000,0.00011226489933671894,3.579621732140733e-06,0.18852869550404777
Lebanon,2001,0.00012020676330538595,3.7379490567757224e-06,0.1856265378656703
Lebanon,2002,0.00012933793601768156,3.6530164397325997e-06,0.18451711911800886
Lebanon,2003,0.00013936514800745071,4.113168000316107e-06,0.18424451924355473
Lebanon,2004,0.00015076253938699357,3.7615690925739434e-06,0.18333578517254426
Lebanon,2005,0.0001606986718626832,3.5860506598688272e-06,0.1821361158757057
Lebanon,2006,0.0001663625946425575,3.1340682697637054e-06,0.18001387328109453
Lebanon,2007,0.00016807899957751234,2.8580472670537807e-06,0.17677199472389435
Lebanon,2008,0.00016976454404225537,3.563656737961864e-06,0.17418789089889072
Lebanon,2009,0.00017273596924745539,4.232878925741269e-06,0.17371531982060678
Lebanon,2010,0.0001787172678449898,4.0026812522518915e-06,0.17615296849353457
Lebanon,2011,0.00018534047009587207,4.016630935315683e-06,0.18337497145720483
Lebanon,2012,0.00019017940276965366,4.3125876125868214e-06,0.18994515034459905
Lesotho,2000,9.247080244967804e-05,9.257941690057689e-07,0.11071934274978361
Lesotho,2001,9.570718799403643e-05,9.382312239275049e-07,0.11073417845602317
